logFC	AveExpr	t	P.Value	adj.P.Val	B	rank	DGE.pval	DGE.padj
PrileiEVm006945t1	1.66910437212413	8.25509495150042	3.02253411853525	0.00382258286172173	0.0380120588945731	-2.2041581566249	403.529865452266	up	no-sig
PrileiEVm015116t1	2.49020024165379	5.4135432942696	3.01123547874479	0.00394626321001845	0.0390269939342895	-2.20890438160718	598.597808243608	up	no-sig
PrileiEVm001488t1	2.35989618630379	5.66515011531159	3.0055021045746	0.00401044238845546	0.0393884312253623	-2.22705441840004	565.621739321476	up	no-sig
PrileiEVm004900t1	1.2251760473394	5.50600510808989	3.00291806891272	0.00403968519205804	0.0395127298995014	-2.22706799819091	2.93264568124903	no-sig	no-sig
PrileiEVm008996t1	1.14675461606636	6.22730263764695	3.00497098986934	0.00401643669158333	0.0393884312253623	-2.22988659144922	2.74780647910085	no-sig	no-sig
PrileiEVm000352t1	1.28523112833032	6.68929893411874	3.00694713026295	0.00399417566030651	0.0393423961288339	-2.23018814162281	3.08272047645452	no-sig	no-sig
PrileiEVm020199t1	1.60878557618598	9.13598290951638	3.01256144749311	0.00393155745781508	0.0389539454723612	-2.23437966782826	386.982973244476	up	no-sig
PrileiEVm015912t1	1.53296086051337	5.25443871547452	2.99864692000131	0.0040884570582636	0.0396360022827519	-2.23608656225071	366.138589515272	up	no-sig
PrileiEVm016642t1	1.43829869555716	6.4971181521455	3.00398213174384	0.00402761948468767	0.0394406281006362	-2.23629192871383	3.44465571444287	no-sig	no-sig
PrileiEVm022578t1	1.6447497828359	9.83362171812714	3.01040877400797	0.00395545780111173	0.0390525927672629	-2.24422305502422	395.201011443477	up	no-sig
PrileiEVm009368t1	2.17935839998533	5.08464812642051	2.99500524783165	0.00413047414843696	0.0398749507527072	-2.24436806722132	519.559062525799	up	no-sig
PrileiEVm024165t1	1.07129461930137	6.65020985859303	3.00038126500871	0.00406858687373925	0.0396344555447102	-2.24524238265181	2.56099021528892	no-sig	no-sig
PrileiEVm008923t1	1.51447532775261	6.58500129908181	3.00031920914988	0.00406929628382213	0.0396344555447102	-2.24678407188316	362.032402373184	up	no-sig
PrileiEVm008315t1	1.61971560945093	5.90702409451496	2.99472981083837	0.00413366842485217	0.0398749507527072	-2.25434698160922	386.085837563519	up	no-sig
PrileiEVm026221t1	1.76599105760558	9.35935350096883	3.0049067751358	0.00401716200243524	0.0393884312253623	-2.25596774110583	423.14570080331	up	no-sig
PrileiEVm002157t1	1.14463675239467	7.53637101887819	2.99876917674626	0.00408705341752694	0.0396360022827519	-2.25728788342011	2.73406754104389	no-sig	no-sig
PrileiEVm014165t1	1.51509401276608	6.5389267662565	2.99474857769708	0.00413345071019732	0.0398749507527072	-2.26036725261234	361.151026078144	up	no-sig
PrileiEVm017194t1	-3.76003709881261	3.74898847653836	-2.87537784884229	0.00575630965220096	0.0516599275993159	-2.26211913108376	-842.194109904226	down	no-sig
PrileiEVm015300t1	1.42490209193662	7.46138645020456	2.99630806802567	0.00411539635139485	0.0398358987838935	-2.26441961840344	3.39922980447013	no-sig	no-sig
PrileiEVm007104t1	1.50253652062822	10.6233676799346	3.00017028871325	0.00407099918294274	0.0396344555447102	-2.27338114444997	359.151151985899	up	no-sig
PrileiEVm016631t1	1.83307620537313	9.5114190984421	2.99851015102632	0.00409002784802974	0.0396360022827519	-2.27348889531126	437.788775549927	up	no-sig
PrileiEVm013656t1	-3.47219195168735	4.47990485699044	-2.87727293882976	0.00572647093602779	0.0515575944841977	-2.27862617641265	-778.50465020758	down	no-sig
PrileiEVm009265t1	1.4066959911878	6.88565386206633	2.98639622223569	0.00423141015168339	0.040750834204851	-2.2843952298982	3.33881386158842	no-sig	no-sig
PrileiEVm010435t1	1.75608756359198	7.01730227443784	2.98535792605008	0.00424373776576246	0.0407962067596524	-2.2897812757036	416.58812873173	up	no-sig
PrileiEVm011175t1	1.57163134924399	6.5175930627819	2.9827678082098	0.00427463609810028	0.0409994206578066	-2.2908471970866	372.335316705861	up	no-sig
PrileiEVm005031t1	-1.88142935379624	5.12963731942449	-2.94479956416418	0.00475230610876565	0.0445634775958136	-2.29630130776686	-437.074024044842	down	no-sig
PrileiEVm001572t1	1.36291875698946	5.74352369636172	2.97669954669571	0.00434784912679363	0.041606638227016	-2.29653453404629	3.21884003000361	no-sig	no-sig
PrileiEVm010345t1	-3.08791406665424	3.85037381847134	-2.86224819510021	0.00596702933467547	0.0532218476326362	-2.2995463712445	-686.826762555431	down	no-sig
PrileiEVm006510t1	1.29462000836846	5.04170144832291	2.96736929221855	0.0044626999647098	0.0424638789394018	-2.31131704450781	3.04287785898166	no-sig	no-sig
PrileiEVm008884t1	1.2619877579044	5.42680356255527	2.96908100813457	0.00444142019777954	0.0423573354162812	-2.3118723992142	2.96879860934036	no-sig	no-sig
PrileiEVm030025t1	1.58128383039396	6.9291617773394	2.97561969774807	0.00436099922070009	0.0416850005145872	-2.31272308850593	373.248447689949	up	no-sig
PrileiEVm018842t1	1.37292260763312	6.35963347461707	2.97012132797036	0.0044285333222009	0.0422824283785591	-2.31994131579922	3.23150297265478	no-sig	no-sig
PrileiEVm019226t1	1.65739247282984	9.52777178028899	2.97961885608946	0.00431248330564084	0.0413152619543835	-2.32037673642024	392.018495891892	up	no-sig
PrileiEVm021734t1	1.32726237655377	5.99767854293263	2.96533524316579	0.00448811035449648	0.0426091561564739	-2.32796205918975	3.11632774329287	no-sig	no-sig
PrileiEVm021996t1	1.32127409887882	6.02500071745398	2.96265444931359	0.00452180601386686	0.042880602853848	-2.33480450002731	3.09797562065598	no-sig	no-sig
PrileiEVm020460t1	2.79625872657353	6.89702388168403	2.96776582448116	0.0044577619092002	0.0424638789394018	-2.33734057953898	657.367747041956	up	no-sig
PrileiEVm006997t1	1.30241015369662	6.13431452281589	2.96178247091202	0.00453281682116836	0.0429365579836038	-2.3380390605021	3.05236989343568	no-sig	no-sig
PrileiEVm010294t1	-2.76487792322533	3.82548396456851	-2.84533676668571	0.00624897080246481	0.055075755854917	-2.34342839296442	-609.43204293931	down	no-sig
PrileiEVm004535t1	1.15116972618699	6.57143836466636	2.95975007894678	0.00455857757500862	0.0431319468302054	-2.34700223451166	2.69508477640636	no-sig	no-sig
PrileiEVm006201t1	1.25599225549234	6.28894874056302	2.95750183101384	0.00458723304181734	0.0433542542377383	-2.35047888851507	2.93707408024588	no-sig	no-sig
PrileiEVm020902t1	1.87546778525657	9.17859498996743	2.96571928521465	0.00448330241036403	0.0426091561564739	-2.35446274063181	440.435223380005	up	no-sig
PrileiEVm009594t1	-4.13410403960979	4.09428256763588	-2.83475003906558	0.00643168964172911	0.05629068371855	-2.35527785781198	-906.061214209229	down	no-sig
PrileiEVm000285t1	1.34580001046328	6.49807995308093	2.95212838158756	0.00465640191192912	0.0438108497917452	-2.36638389238898	3.13833771683367	no-sig	no-sig
PrileiEVm003831t1	-2.12104657827366	4.91748608531966	-2.89035358337085	0.00552439042180283	0.0500171641422277	-2.36801447052845	-478.872002527024	down	no-sig
PrileiEVm015961t1	0.898985577966263	7.28941518756929	2.95257127624576	0.00465066432923138	0.0438059211818409	-2.37036596761617	2.09687038068488	no-sig	no-sig
PrileiEVm011493t1	1.33966969975215	6.48954344863608	2.94868569313466	0.00470122611196657	0.0441337450198247	-2.37482033035595	3.11846820358614	no-sig	no-sig
PrileiEVm009051t1	-2.61534894421825	4.02119546898599	-2.83770757758094	0.00638015367614015	0.055956212094916	-2.37722749883795	-574.113256163744	down	no-sig
PrileiEVm017056t1	1.97516730860944	9.73799068149357	2.95462026965654	0.00462420567955507	0.043605584870507	-2.38626737712929	461.194230239748	up	no-sig
PrileiEVm001062t1	1.9358969615307	6.49580559233745	2.94190857335079	0.00479064016440016	0.0448728636134785	-2.39430776635151	449.051907605859	up	no-sig
PrileiEVm021370t1	1.7348010272464	9.4506738950607	2.94979235262272	0.00468677368387461	0.044047284666571	-2.39531110920859	404.057020739212	up	no-sig
PrileiEVm005092t1	1.54711154718765	6.59902734081525	2.94088162465927	0.00480432641100579	0.0449205102945376	-2.39617348296668	358.677312034648	up	no-sig
PrileiEVm018094t1	-3.53026083095067	3.84461849476762	-2.81128031347399	0.00685450664860418	0.0591289166956594	-2.41209463935458	-763.956845127495	down	no-sig
PrileiEVm011134t1	1.66555306243034	7.49396936533399	2.93784967897735	0.00484494588054238	0.0452302614314634	-2.41244996785784	385.527411091693	up	no-sig
PrileiEVm004484t1	1.37452264870395	5.36504104350761	2.92640225317882	0.00500120486813514	0.046379827044229	-2.41769520291424	3.16267401308767	no-sig	no-sig
PrileiEVm023563t1	1.33383462379907	6.10641895793048	2.9296115174568	0.00495693197272262	0.0461219739034501	-2.41820063300735	3.07420475599094	no-sig	no-sig
PrileiEVm020173t1	-1.67692405987119	6.45521359012023	-2.92590536389317	0.00500809238473691	0.0463924941748176	-2.41921819812032	-385.747481248222	down	no-sig
PrileiEVm012507t1	1.15654260779721	5.40032825963728	2.92538481330394	0.0050153173295666	0.0464082557301967	-2.41979577223767	2.65970286602571	no-sig	no-sig
PrileiEVm005241t1	1.9035636467183	7.21825694399301	2.93270292946287	0.00491462956347649	0.0457790660668841	-2.42431331268465	439.439421259201	up	no-sig
PrileiEVm000336t1	-2.90662161588425	3.88762012308088	-2.8068231581028	0.00693764869214328	0.0595829571796573	-2.43141746900456	-627.4778980401	down	no-sig
PrileiEVm000154t1	1.17208410936592	7.76578155123393	2.92737528713905	0.00498774286913691	0.0463060945707053	-2.43821887957342	2.69825007373441	no-sig	no-sig
PrileiEVm002053t1	1.43554158763958	6.67195497185439	2.92207496681387	0.00506148313845214	0.0466812089234631	-2.44366165624404	3.29560469980346	no-sig	no-sig
PrileiEVm000422t1	1.97737399036712	4.6624094554779	2.91212837943377	0.005202604902985	0.0476687965047764	-2.44479358081955	451.58854990787	up	no-sig
PrileiEVm001913t1	1.16600771951443	7.09703044725901	2.92221090038228	0.00505957938604502	0.0466812089234631	-2.44579631056111	2.67702031583172	no-sig	no-sig
PrileiEVm000859t1	0.957612589694333	7.69284476123302	2.92290106753033	0.00504992383980878	0.0466770738196626	-2.44769975571999	2.19936336328908	no-sig	no-sig
PrileiEVm020976t1	1.42894069947963	9.92304362845667	2.92775152965354	0.00498254655870351	0.0463060945707053	-2.45159361717036	3.29020545623253	no-sig	no-sig
PrileiEVm018718t1	-2.54600951642544	6.03443025887727	-2.89402712524524	0.00546883968430722	0.0497285617181269	-2.4550490157676	-575.934036708763	down	no-sig
PrileiEVm012262t1	1.13876630041176	6.70621176399115	2.91573641902657	0.00515099715922307	0.0473508513476939	-2.45826168812045	2.60562106743328	no-sig	no-sig
PrileiEVm003027t1	-3.18418162190545	3.67194785621159	-2.78782779695657	0.00730252263862387	0.06203821558111	-2.46459293066224	-680.309028828613	down	no-sig
PrileiEVm005039t1	1.22326606047674	6.76086906099172	2.91302489412601	0.00518973692962752	0.0476028053304917	-2.46556396059658	2.79498515405059	no-sig	no-sig
PrileiEVm026634t1	1.76798596706981	8.97012130487471	2.91976358778282	0.00509395607827456	0.0469291874667356	-2.46750478494101	405.389423670717	up	no-sig
PrileiEVm006466t1	1.46615518742125	5.21161440417543	2.9051543737019	0.00530372130335504	0.0484819201029086	-2.46814548674412	3.33611781764249	no-sig	no-sig
PrileiEVm010438t1	-1.63913240709747	5.68160152180529	-2.89614389266709	0.00543706601508719	0.0494932054807828	-2.47399751888256	-371.203726440787	down	no-sig
PrileiEVm025550t1	1.65879088464174	9.3579771864944	2.91671148930907	0.00513713202821705	0.0472751186211168	-2.47684458333551	379.743558951	up	no-sig
PrileiEVm014429t1	-3.27990473331435	4.88489340601537	-2.80750653742187	0.0069248410622974	0.0595522155633805	-2.47772067935508	-708.325008619273	down	no-sig
PrileiEVm010333t1	1.59361208301178	8.81344063863849	2.91434405415238	0.00517085631604768	0.0474814587622215	-2.47911395572903	364.369447472561	up	no-sig
PrileiEVm010305t1	1.28490340175696	6.44883651993189	2.90543758360315	0.00529957974465463	0.0484819201029086	-2.4819409356176	2.92412992621406	no-sig	no-sig
PrileiEVm017272t1	1.31804629063893	6.67370267065206	2.90481687970724	0.0053086606158862	0.0484819201029086	-2.4858295199581	2.99857513242585	no-sig	no-sig
PrileiEVm009650t1	-3.11931142486992	3.6859625375653	-2.77552616661432	0.00754817477201366	0.0632931780783021	-2.49221028551106	-661.967185899724	down	no-sig
PrileiEVm014109t1	1.30202920256495	4.71267610864619	2.89232093696735	0.00549457564571562	0.0499085671084353	-2.49332248980374	2.94267172750985	no-sig	no-sig
PrileiEVm006287t1	1.4464669171121	5.69416801667936	2.89624085793416	0.00543561463144294	0.0494932054807828	-2.49679267053575	3.27588789025184	no-sig	no-sig
PrileiEVm027464t1	-2.73613149940222	4.01821566916975	-2.77400645987247	0.00757904475759986	0.0634643752310647	-2.51416092786546	-580.165363465643	down	no-sig
PrileiEVm018702t1	-3.08476797587792	4.60124637830836	-2.79122601716598	0.00723597466220214	0.0616598976793331	-2.51445067650068	-660.295499115735	down	no-sig
PrileiEVm007555t1	1.80664077951186	4.53775864658891	2.88251574930488	0.00564466667589329	0.0509414494208973	-2.51584169095458	406.19819317366	up	no-sig
PrileiEVm001004t1	-1.90399038688048	5.72552954865986	-2.87507001156983	0.00576117021668162	0.0516599275993159	-2.51991462379011	-426.396608564941	down	no-sig
PrileiEVm020833t1	1.78575698660265	9.13224195155481	2.89891467265409	0.00539573409862046	0.0492236242091304	-2.5202710526391	405.000659430124	up	no-sig
PrileiEVm000597t1	1.47816456596006	6.67921872364375	2.89072858882078	0.0055186957543183	0.0500171641422277	-2.52113491089443	3.33793734069037	no-sig	no-sig
PrileiEVm003078t1	1.09675808415852	5.94611844357657	2.88653226318887	0.0055827308203211	0.0504909627043465	-2.52211233947866	2.47116410956502	no-sig	no-sig
PrileiEVm006344t1	-2.00407073590564	4.54806695722878	-2.81525433238628	0.00678115367247272	0.0587514376190734	-2.53204335419762	-434.622101767963	down	no-sig
PrileiEVm028911t1	1.98909694853342	5.41326181605936	2.87696251069982	0.0057313488750584	0.0515575944841977	-2.54191788310583	445.904446828511	up	no-sig
PrileiEVm017539t1	1.81994720550472	9.43205651488661	2.8908248909884	0.00551723423088092	0.0500171641422277	-2.54228501786945	410.994778716994	up	no-sig
PrileiEVm001261t1	1.37874233854031	6.79944864656452	2.87647524474149	0.00573901333718665	0.0515713262663553	-2.55700682149549	3.08998599300668	no-sig	no-sig
PrileiEVm017352t1	-3.37096242078331	3.91670727044007	-2.74554595315907	0.00817907711414112	0.0669791480633662	-2.55956492784515	-703.619535620853	down	no-sig
PrileiEVm000265t1	1.24239083263488	8.36122324426238	2.87910580566188	0.00569774836485819	0.0513653237784748	-2.56170604229082	2.7882936890751	no-sig	no-sig
PrileiEVm015586t1	1.13079521945084	5.86464940237563	2.86973131790384	0.00584607217074565	0.0522537139873847	-2.56247415580559	2.52521931812926	no-sig	no-sig
PrileiEVm006822t1	1.79584277412359	11.4160281272414	2.88440806401669	0.00561540767423947	0.0507318873967312	-2.56596233145871	404.175734553386	up	no-sig
PrileiEVm000366t1	1.16887515458584	6.54873297792574	2.8701251235897	0.00583977004492412	0.0522531926703434	-2.56893494226886	2.61080451761587	no-sig	no-sig
PrileiEVm018195t1	-1.32001487338211	5.37896341646836	-2.85400586026024	0.00610293795958775	0.0541342836307574	-2.56962720797265	-2.9231215158097	no-sig	no-sig
PrileiEVm023809t1	-2.11822064063492	5.92843789486288	-2.85331676615322	0.00611442932225527	0.0541342836307574	-2.5697365506303	-468.898656162396	down	no-sig
PrileiEVm000675t1	1.2827934850928	7.31383928373187	2.8725451829682	0.00580117948710667	0.0519632303312049	-2.5707693625439	2.8689467164859	no-sig	no-sig
PrileiEVm018639t1	-2.76141177382942	4.20999083832641	-2.7523709990443	0.00803132832559596	0.0664165557004501	-2.57242963694846	-578.574479618379	down	no-sig
PrileiEVm008295t1	-2.86729295736174	4.63170663018371	-2.77634914347309	0.00753150594233679	0.0632931780783021	-2.57833379240647	-608.760179630856	down	no-sig
PrileiEVm005681t1	2.49629533164045	4.85977932348909	2.85944059867484	0.00601300614402021	0.0535485860862107	-2.5789525769094	554.404315209038	up	no-sig
PrileiEVm002383t1	1.17342412349437	8.09036782936775	2.86934461840391	0.00585226670579969	0.0522537139873847	-2.583585199721	2.61987574922328	no-sig	no-sig
PrileiEVm005105t1	-3.00575626949245	3.57937766952478	-2.73387571421577	0.00843751876233729	0.0685720466805716	-2.58471189305677	-623.329301204378	down	no-sig
PrileiEVm012482t1	1.08254197642542	5.65247728950593	2.85923361524279	0.00601640862477778	0.0535485860862107	-2.58566146907727	2.4039605609883	no-sig	no-sig
PrileiEVm018224t1	-3.13937835988796	3.68860443387812	-2.73286548984019	0.00846023990735229	0.0686128722988165	-2.58719867429496	-650.672996738588	down	no-sig
PrileiEVm012934t1	-2.89896614392583	4.6831179339463	-2.76616454323254	0.00774019529475189	0.0645169849866125	-2.58899984774988	-612.043670937525	down	no-sig
PrileiEVm019123t1	1.71090017806616	5.66475283679678	2.85769702579944	0.00604172351941878	0.0537169957779435	-2.59182414715509	379.621230151741	up	no-sig
PrileiEVm009034t1	1.32486102954005	5.43059114860555	2.85352366551551	0.0061109769576104	0.0541342836307574	-2.59762161405628	2.93309572863213	no-sig	no-sig
PrileiEVm003981t1	1.09886177624766	6.27873844688209	2.85693469419675	0.00605431929019662	0.0537720831672643	-2.59820758181153	2.43720364111228	no-sig	no-sig
PrileiEVm004387t1	1.4328001652293	4.87324020653724	2.85019722963883	0.0061667018132054	0.0544822593423257	-2.59850818055775	3.1664124999482	no-sig	no-sig
PrileiEVm024658t1	-2.06822897751293	4.39360850523276	-2.78420619454244	0.00737406602061812	0.062330888033434	-2.59884010957192	-441.007012655358	down	no-sig
PrileiEVm018527t1	-1.41408171459558	5.56764446431905	-2.84506836099648	0.00625354333320529	0.055075755854917	-2.60160778653052	-3.11645769334894	no-sig	no-sig
PrileiEVm010401t1	-2.33995470797126	4.32684593657505	-2.75660070420517	0.00794100023558339	0.0657990966265993	-2.60275095962995	-491.419689224967	down	no-sig
